person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio
23.0,70000.0,RENT,3.0,EDUCATION,A,12000,7.9,0,0.17,N,2,0.17142612248396452
25.0,123144.0,RENT,2.0,VENTURE,B,12000,10.75,0,0.1,N,2,0.09744610012586788
25.0,115000.0,MORTGAGE,9.0,VENTURE,C,19000,13.49,0,0.17,Y,4,0.16521595464387268
21.0,52000.0,RENT,5.0,PERSONAL,B,1500,11.99,0,0.03,N,2,0.028845599123093788
26.0,42000.0,MORTGAGE,0.0,EDUCATION,B,4500,11.48,0,0.11,N,3,0.10714030618318611
23.0,95000.0,MORTGAGE,1.0,EDUCATION,C,19800,13.22,1,0.21,Y,4,0.20841885874885527
23.0,70000.0,RENT,8.0,VENTURE,A,6725,6.62,0,0.1,N,2,0.09607005614205512
22.0,70000.0,OWN,6.0,PERSONAL,B,12000,12.53,0,0.17,N,4,0.17142612248396452
22.0,85000.0,MORTGAGE,4.0,MEDICAL,A,12000,6.91,0,0.14,N,3,0.14117480970812107
24.0,70000.0,MORTGAGE,2.0,PERSONAL,C,6000,15.23,0,0.09,Y,2,0.08571306124198226
22.0,107000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,D,35000,16.49,1,0.33,Y,3,0.32709974673133896
22.0,45000.0,RENT,0.0,VENTURE,B,9000,11.48,0,0.2,N,4,0.19999555565431879
25.0,38496.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,8000,6.03,0,0.21,N,3,0.20780840065459646
23.0,66661.0,MORTGAGE,7.0,PERSONAL,B,1500,11.49,0,0.02,N,2,0.02250157511025772
23.0,200000.0,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.03,N,2,0.024999875000624998
26.0,32000.0,RENT,3.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.16,N,2,0.15624511734008312
22.0,34000.0,RENT,1.0,VENTURE,C,6500,13.22,1,0.19,N,4,0.19117084791623776
25.0,36000.0,OWN,10.0,MEDICAL,B,11200,9.76,0,0.31,N,2,0.3111024693758507
25.0,32000.0,RENT,2.0,MEDICAL,D,8575,15.62,1,0.27,N,2,0.26796037623824254
26.0,59000.0,RENT,2.0,PERSONAL,B,8500,11.83,0,0.14,N,4,0.1440653548244945
22.0,78700.0,RENT,6.0,VENTURE,C,14000,13.48,0,0.18,Y,3,0.17788846393311394
22.0,38000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4500,5.79,0,0.12,N,3,0.11841793637009553
26.0,50200.0,RENT,1.0,EDUCATION,A,9000,7.66,0,0.18,N,3,0.17927929722515487
26.0,86000.0,RENT,4.0,VENTURE,C,10000,13.49,0,0.12,N,4,0.11627771770095696
24.0,84000.0,RENT,1.0,MEDICAL,A,12000,6.91,0,0.14,N,2,0.1428554421971167
23.0,63402.0,RENT,3.0,VENTURE,C,6000,13.22,0,0.09,Y,2,0.09463274608457013
25.0,100000.0,RENT,3.0,EDUCATION,B,12000,9.91,0,0.12,N,2,0.11999880001199988
22.0,69000.0,MORTGAGE,6.0,PERSONAL,C,7800,12.41,0,0.11,N,4,0.11304183997333372
21.0,30000.0,MORTGAGE,6.0,MEDICAL,A,3000,5.99,0,0.1,N,3,0.09999666677777408
25.0,60000.0,RENT,0.0,DEBTCONSOLIDATION,A,1200,7.66,0,0.02,N,3,0.019999666672222128
26.0,44000.0,RENT,5.0,MEDICAL,C,4600,13.99,1,0.1,N,3,0.10454307856639622
23.0,42000.0,MORTGAGE,7.0,VENTURE,C,12000,15.23,0,0.29,Y,3,0.285707483155163
25.0,45996.0,RENT,3.0,DEBTCONSOLIDATION,C,11500,12.53,0,0.25,Y,3,0.2500163054112225
24.0,37000.0,MORTGAGE,8.0,MEDICAL,B,10000,10.99,0,0.27,N,3,0.2702629658657874
24.0,20856.0,OWN,4.0,PERSONAL,B,10000,10.59,0,0.48,N,3,0.4794553387351968
26.0,36996.0,RENT,8.0,MEDICAL,C,9600,11.97,0,0.26,Y,2,0.25948049841879073
22.0,89800.0,MORTGAGE,6.0,VENTURE,B,20000,12.53,0,0.22,N,3,0.2227146691016804
26.0,64800.0,MORTGAGE,5.0,EDUCATION,B,2000,11.99,0,0.03,N,3,0.03086372123886977
23.0,120000.0,MORTGAGE,7.0,VENTURE,C,6000,13.06,0,0.05,Y,3,0.04999958333680553
25.0,21000.0,RENT,0.0,VENTURE,B,5175,12.53,0,0.25,N,4,0.24641683729346223
26.0,60000.0,MORTGAGE,10.0,MEDICAL,A,12500,6.92,0,0.21,N,3,0.20832986116898053
23.0,115000.0,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0,0.09,Y,2,0.08695576560203824
23.0,45000.0,RENT,2.0,VENTURE,B,14500,10.36,1,0.32,N,4,0.3222150618875136
21.0,35000.0,OWN,5.0,VENTURE,C,6500,13.43,0,0.19,N,4,0.1857089797434359
22.0,41000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,7.9,1,0.17,N,2,0.17072754323065292
26.0,75000.0,MORTGAGE,9.0,MEDICAL,C,4000,12.99,0,0.05,Y,2,0.053332622231703576
24.0,50000.0,RENT,0.0,VENTURE,B,7200,11.71,0,0.14,N,2,0.14399712005759885
23.0,20664.0,RENT,4.0,EDUCATION,C,4550,13.72,0,0.22,Y,3,0.2201790466973143
25.0,61000.0,OWN,2.0,PERSONAL,C,15000,14.65,0,0.25,N,2,0.24589760823593057
26.0,77368.0,RENT,1.0,VENTURE,B,15000,10.0,0,0.19,N,3,0.1938761002468689
26.0,74000.0,MORTGAGE,10.0,EDUCATION,B,4475,9.99,0,0.06,N,2,0.060472155781678624
23.0,72000.0,RENT,5.0,DEBTCONSOLIDATION,D,3000,16.89,1,0.04,Y,4,0.0416660879710004
24.0,54400.0,RENT,4.0,MEDICAL,B,2500,11.14,1,0.04,N,2,0.04595503759122075
25.0,19200.0,RENT,3.0,MEDICAL,B,5000,10.99,1,0.26,N,2,0.2604031040049997
25.0,35364.0,RENT,0.0,VENTURE,A,10000,9.32,0,0.28,N,4,0.28276544606249115
23.0,26400.0,RENT,7.0,EDUCATION,A,3800,7.9,0,0.14,N,2,0.1439339418961403
26.0,35000.0,MORTGAGE,10.0,MEDICAL,A,6000,7.51,0,0.17,N,3,0.17142367360932545
22.0,55000.0,MORTGAGE,7.0,MEDICAL,B,13500,9.67,0,0.25,N,4,0.24545008272576863
23.0,51000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,D,17500,14.09,1,0.34,Y,2,0.3431305268524147
26.0,59000.0,RENT,2.0,PERSONAL,E,18000,16.0,1,0.31,Y,2,0.30507957492245896
25.0,154000.0,MORTGAGE,4.0,PERSONAL,A,12225,7.49,0,0.08,N,4,0.07938260141167915
24.0,200000.0,RENT,8.0,VENTURE,B,12000,12.69,0,0.06,N,2,0.05999970000149999
24.0,25344.0,MORTGAGE,5.0,MEDICAL,D,4000,16.49,1,0.16,Y,3,0.1578220556322746
21.0,192000.0,MORTGAGE,0.0,EDUCATION,A,20000,6.54,0,0.1,N,2,0.10416612413477014
25.0,175000.0,RENT,4.0,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,N,3,0.05714253061411077
24.0,40000.0,RENT,0.0,MEDICAL,B,3600,10.59,0,0.09,N,4,0.08999775005624859
23.0,140000.0,RENT,7.0,VENTURE,A,9000,7.14,0,0.06,N,2,0.06428525510532068
23.0,58650.0,MORTGAGE,7.0,MEDICAL,A,5000,8.59,1,0.07,N,4,0.08525003836251727
23.0,60000.0,RENT,8.0,VENTURE,B,3600,9.99,0,0.06,N,3,0.05999900001666639
23.0,61498.0,MORTGAGE,5.0,MEDICAL,B,5000,11.36,0,0.08,N,3,0.08130213499406494
21.0,30000.0,RENT,0.0,MEDICAL,B,1000,10.99,0,0.03,N,2,0.033332222259258026
24.0,133000.0,RENT,5.0,HOMEIMPROVEMENT,B,17400,11.71,0,0.13,N,3,0.1308260840144059
23.0,52000.0,RENT,5.0,EDUCATION,C,8000,13.22,0,0.15,Y,4,0.15384319532316687
23.0,90000.0,MORTGAGE,1.0,EDUCATION,B,12000,12.18,0,0.13,N,4,0.13333185186831256
23.0,48500.0,RENT,5.0,MEDICAL,A,3850,8.49,0,0.08,N,2,0.07937980660192573
21.0,26400.0,RENT,5.0,PERSONAL,C,4750,12.23,0,0.18,N,3,0.17991742737017538
26.0,80000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,D,15000,16.07,0,0.19,Y,2,0.18749765627929652
26.0,60000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,16000,7.9,0,0.27,N,3,0.26666222229629505
21.0,68004.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,16000,11.26,0,0.24,N,3,0.23527681788103816
22.0,23000.0,RENT,6.0,MEDICAL,C,4850,14.27,0,0.21,Y,3,0.2108603973740272
23.0,36000.0,RENT,3.0,EDUCATION,B,7000,9.99,0,0.19,N,3,0.19443904335990667
23.0,90000.0,RENT,4.0,DEBTCONSOLIDATION,C,13000,12.73,0,0.14,N,2,0.1444428395240053
24.0,75000.0,RENT,2.0,VENTURE,B,2000,9.99,0,0.03,N,4,0.026666311115851788
26.0,140000.0,MORTGAGE,10.0,VENTURE,B,24250,12.53,0,0.17,N,4,0.17321304847822516
23.0,24000.0,RENT,2.0,MEDICAL,B,2800,11.49,1,0.12,N,3,0.11666180575809341
25.0,83004.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5000,6.76,0,0.06,N,3,0.060237335100295164
24.0,75000.0,RENT,0.0,EDUCATION,A,12000,6.62,0,0.16,N,3,0.15999786669511074
22.0,48000.0,MORTGAGE,7.0,EDUCATION,B,6500,10.62,0,0.14,N,2,0.13541384554488448
25.0,19000.0,OWN,3.0,VENTURE,A,4000,7.4,1,0.21,N,4,0.21051523604020841
22.0,42000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3200,7.9,1,0.08,N,3,0.07618866217471013
24.0,127000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,12000,15.05,0,0.09,Y,3,0.09448744498074818
25.0,34800.0,RENT,9.0,MEDICAL,D,5600,16.77,1,0.16,N,4,0.16091491623803914
21.0,14400.0,RENT,2.0,PERSONAL,D,1825,15.62,1,0.13,Y,2,0.12672731060343032
21.0,68000.0,RENT,3.0,MEDICAL,C,3000,11.78,0,0.04,Y,4,0.04411699827943707
25.0,100000.0,MORTGAGE,9.0,EDUCATION,A,12000,8.94,0,0.12,N,4,0.11999880001199988
21.0,24000.0,RENT,4.0,MEDICAL,C,10000,13.48,1,0.42,N,2,0.41664930627890506
25.0,50004.0,RENT,3.0,PERSONAL,D,12000,15.31,0,0.24,Y,3,0.23997600239976002
23.0,116000.0,RENT,7.0,EDUCATION,A,11000,8.94,0,0.09,N,2,0.09482676873475229
26.0,48000.0,RENT,5.0,DEBTCONSOLIDATION,F,25000,18.43,1,0.52,N,3,0.5208224828649403
23.0,80000.0,MORTGAGE,7.0,MEDICAL,A,10000,7.74,0,0.13,N,2,0.124998437519531
22.0,27000.0,RENT,3.0,DEBTCONSOLIDATION,A,2800,7.51,1,0.1,N,3,0.10369986296803822
26.0,22406.0,RENT,5.0,HOMEIMPROVEMENT,A,2500,6.76,1,0.11,N,2,0.11157227652073012
23.0,57700.0,MORTGAGE,7.0,PERSONAL,B,3500,10.65,0,0.06,N,2,0.06065752759917506
22.0,30000.0,RENT,4.0,PERSONAL,D,6400,15.99,1,0.21,N,4,0.21332622245925137
23.0,30000.0,MORTGAGE,4.0,MEDICAL,D,4000,16.32,1,0.13,N,2,0.1333288890370321
22.0,24449.0,OWN,2.0,VENTURE,B,1800,11.89,0,0.07,N,4,0.0736196319018405
23.0,62471.0,MORTGAGE,4.0,PERSONAL,A,12000,6.91,0,0.19,N,4,0.1920860545524395
22.0,69528.0,RENT,6.0,VENTURE,C,6000,12.99,0,0.09,N,3,0.08629492729652376
22.0,36000.0,RENT,1.0,VENTURE,A,6000,7.51,0,0.17,N,4,0.1666620371656343
25.0,48000.0,RENT,1.0,EDUCATION,A,3000,9.32,1,0.06,N,4,0.062498697943792834
25.0,60000.0,MORTGAGE,2.0,EDUCATION,B,10000,12.21,0,0.17,N,3,0.1666638889351844
25.0,64000.0,RENT,7.0,EDUCATION,D,8000,15.28,1,0.13,N,4,0.12499804690551711
25.0,34000.0,MORTGAGE,9.0,MEDICAL,A,2000,7.66,1,0.06,N,4,0.05882179935884239
21.0,24000.0,RENT,5.0,VENTURE,B,2000,11.14,0,0.08,N,4,0.08332986125578101
22.0,24000.0,OWN,1.0,EDUCATION,C,6000,12.68,0,0.25,N,4,0.24998958376734304
22.0,32000.0,RENT,7.0,MEDICAL,C,14000,12.23,1,0.44,N,3,0.43748632855223274
23.0,45000.0,RENT,4.0,EDUCATION,C,4800,13.98,0,0.11,N,3,0.10666429634897003
24.0,95000.0,RENT,8.0,EDUCATION,A,6500,8.49,0,0.07,N,4,0.0684203324175535
22.0,50000.0,RENT,1.0,VENTURE,A,7500,8.32,0,0.15,N,2,0.1499970000599988
22.0,42996.0,RENT,3.0,PERSONAL,C,4800,11.03,0,0.11,Y,4,0.11163569551364048
23.0,19250.0,RENT,1.0,HOMEIMPROVEMENT,E,6250,16.82,1,0.32,N,2,0.32465845930081555
23.0,44400.0,RENT,0.0,VENTURE,B,1500,11.63,0,0.03,N,4,0.03378302290488953
26.0,53000.0,MORTGAGE,9.0,VENTURE,A,8000,7.88,0,0.15,N,3,0.15094054829154166
25.0,68000.0,RENT,1.0,EDUCATION,C,10000,14.26,0,0.15,Y,2,0.1470566609314569
23.0,70560.0,RENT,1.0,VENTURE,A,9600,7.9,0,0.14,N,4,0.13605249358710902
24.0,37200.0,RENT,8.0,DEBTCONSOLIDATION,A,7200,7.9,0,0.19,N,4,0.19354318432300208
25.0,39000.0,RENT,6.0,EDUCATION,D,16000,15.65,1,0.41,N,2,0.41024589113099663
23.0,49000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,2400,7.66,0,0.05,N,3,0.04897859227362707
23.0,90000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,11.89,0,0.07,N,4,0.06666592593415628
24.0,98000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,13200,15.28,1,0.13,Y,3,0.13469250313772307
24.0,102000.0,MORTGAGE,6.0,VENTURE,B,9800,10.36,0,0.1,N,4,0.09607748943637807
22.0,26400.0,MORTGAGE,2.0,VENTURE,B,4400,11.49,0,0.17,N,3,0.16666035377447824
24.0,70000.0,RENT,2.0,EDUCATION,B,13000,10.0,0,0.19,N,2,0.18571163269096155
26.0,53826.0,MORTGAGE,10.0,HOMEIMPROVEMENT,C,8500,14.79,1,0.16,N,2,0.15791331487914986
23.0,120000.0,MORTGAGE,5.0,VENTURE,B,6000,9.99,0,0.05,N,3,0.04999958333680553
22.0,49000.0,MORTGAGE,6.0,VENTURE,A,2400,5.79,0,0.05,N,3,0.04897859227362707
24.0,96000.0,RENT,6.0,VENTURE,B,7000,9.91,0,0.07,N,3,0.07291590712596743
25.0,31000.0,RENT,2.0,DEBTCONSOLIDATION,A,1800,8.32,0,0.06,N,2,0.05806264314054385
24.0,100000.0,RENT,6.0,VENTURE,A,11000,5.42,0,0.11,N,2,0.10999890001099989
23.0,40000.0,RENT,1.0,VENTURE,B,15000,11.71,1,0.38,N,3,0.37499062523436916
23.0,70000.0,MORTGAGE,5.0,PERSONAL,B,20000,12.21,0,0.29,N,2,0.28571020413994086
23.0,100000.0,MORTGAGE,7.0,PERSONAL,B,10000,10.59,0,0.1,N,4,0.0999990000099999
23.0,78300.0,MORTGAGE,0.0,PERSONAL,E,15000,16.82,0,0.19,Y,3,0.1915684346304645
26.0,45000.0,RENT,3.0,MEDICAL,A,6000,7.49,0,0.13,N,3,0.13333037043621254
24.0,85000.0,MORTGAGE,2.0,EDUCATION,C,7500,13.99,0,0.09,Y,4,0.08823425606757568
26.0,45000.0,MORTGAGE,9.0,PERSONAL,D,10000,16.89,0,0.22,N,3,0.2222172840603542
22.0,36000.0,RENT,1.0,EDUCATION,C,5000,12.68,1,0.14,N,4,0.1388850309713619
25.0,109000.0,MORTGAGE,5.0,PERSONAL,B,15000,10.25,0,0.14,N,2,0.1376134163906753
26.0,31836.0,RENT,1.0,EDUCATION,C,6400,14.35,0,0.2,N,4,0.2010239658259258
22.0,54000.0,RENT,2.0,MEDICAL,D,7000,14.96,1,0.13,Y,2,0.12962722912538657
25.0,49963.0,MORTGAGE,9.0,MEDICAL,B,2100,11.49,1,0.04,N,3,0.04203026178848771
22.0,60350.0,RENT,1.0,MEDICAL,D,25000,15.95,1,0.35,N,4,0.41424334310947625
22.0,60000.0,MORTGAGE,6.0,EDUCATION,A,11200,5.79,0,0.19,N,4,0.18666355560740655
25.0,50000.0,MORTGAGE,0.0,VENTURE,A,2600,6.03,0,0.05,N,3,0.05199896002079958
24.0,60000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8500,10.59,0,0.14,N,4,0.14166430559490675
24.0,95000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,12.69,0,0.16,N,3,0.15789307480973885
22.0,60000.0,MORTGAGE,6.0,MEDICAL,A,6125,6.17,0,0.1,N,2,0.10208163197280046
24.0,75000.0,RENT,4.0,VENTURE,A,10000,6.62,0,0.13,N,2,0.13333155557925894
22.0,75000.0,MORTGAGE,4.0,VENTURE,A,9000,6.99,0,0.12,N,3,0.11999840002133305
24.0,54000.0,RENT,6.0,DEBTCONSOLIDATION,A,5500,8.07,0,0.1,N,3,0.10184996574137516
25.0,102000.0,MORTGAGE,4.0,MEDICAL,B,25000,10.99,1,0.21,N,2,0.245095636317291
22.0,61000.0,MORTGAGE,6.0,MEDICAL,C,12000,13.49,0,0.2,N,4,0.19671808658874446
23.0,44000.0,MORTGAGE,0.0,VENTURE,A,5500,6.17,0,0.13,N,4,0.12499715915547374
25.0,105000.0,MORTGAGE,6.0,VENTURE,D,6500,13.87,0,0.06,Y,3,0.0619041723412158
22.0,72000.0,OWN,1.0,VENTURE,B,15000,10.25,0,0.21,N,4,0.20833043985500202
24.0,30000.0,RENT,8.0,MEDICAL,B,8000,9.25,0,0.27,N,2,0.2666577780740642
24.0,29000.0,RENT,4.0,MEDICAL,D,14400,15.7,1,0.5,N,4,0.49653460225509466
23.0,21360.0,RENT,0.0,MEDICAL,A,7500,7.14,1,0.35,N,4,0.35110715790459246
26.0,36000.0,RENT,4.0,MEDICAL,A,5400,8.9,0,0.15,N,4,0.14999583344907086
25.0,75600.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,14500,9.63,0,0.19,N,3,0.1917964048094602
26.0,108000.0,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,2,0.23147933815427635
25.0,49600.0,RENT,9.0,MEDICAL,A,12000,7.14,0,0.24,N,3,0.24193060623777746
26.0,52000.0,MORTGAGE,6.0,PERSONAL,B,3300,10.99,0,0.06,N,2,0.06346031807080633
23.0,43949.0,RENT,7.0,MEDICAL,B,3000,11.49,0,0.07,N,2,0.06825938566552901
26.0,40000.0,RENT,2.0,MEDICAL,A,12000,7.51,0,0.3,N,2,0.2999925001874953
24.0,60000.0,RENT,4.0,EDUCATION,A,12000,8.9,0,0.2,N,3,0.1999966667222213
26.0,50000.0,MORTGAGE,0.0,EDUCATION,A,10000,7.74,0,0.2,N,2,0.1999960000799984
23.0,38004.0,RENT,2.0,EDUCATION,A,4500,7.88,0,0.12,N,3,0.11840547296408367
23.0,70000.0,RENT,1.0,MEDICAL,B,17000,8.88,0,0.24,N,4,0.24285367351894974
22.0,48000.0,MORTGAGE,6.0,MEDICAL,A,5000,7.88,0,0.1,N,2,0.10416449657298807
23.0,24000.0,RENT,1.0,VENTURE,B,5500,10.99,0,0.23,N,4,0.22915711845339778
22.0,34500.0,RENT,2.0,DEBTCONSOLIDATION,D,5000,16.89,1,0.14,Y,2,0.14492333555549114
24.0,120000.0,MORTGAGE,0.0,PERSONAL,A,16000,9.63,0,0.13,N,2,0.13333222223148142
24.0,80400.0,MORTGAGE,5.0,PERSONAL,A,12000,5.79,0,0.15,N,2,0.14925187497667938
25.0,27600.0,RENT,4.0,HOMEIMPROVEMENT,B,3500,10.99,1,0.13,N,4,0.126806999746386
23.0,50000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,F,13750,18.43,1,0.28,N,3,0.2749945001099978
23.0,126000.0,RENT,0.0,MEDICAL,C,8000,13.23,0,0.06,N,2,0.0634915595907969
21.0,20004.0,RENT,2.0,DEBTCONSOLIDATION,B,3000,10.37,0,0.15,N,4,0.14996250937265684
22.0,160000.0,RENT,6.0,PERSONAL,A,20000,7.49,0,0.13,N,3,0.12499921875488278
22.0,46000.0,RENT,3.0,PERSONAL,B,12000,11.71,0,0.26,N,4,0.2608638942631682
26.0,40000.0,OWN,0.0,EDUCATION,B,15000,9.64,0,0.38,N,4,0.37499062523436916
25.0,40000.0,RENT,9.0,EDUCATION,D,5600,14.61,0,0.14,N,2,0.1399965000874978
23.0,75800.0,RENT,0.0,EDUCATION,A,7000,6.54,0,0.09,N,4,0.09234706666138968
22.0,43000.0,RENT,5.0,VENTURE,B,2400,10.99,0,0.06,N,3,0.05581265551963908
25.0,55000.0,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.65,0,0.11,N,2,0.10908892565589716
26.0,60000.0,RENT,0.0,VENTURE,A,5000,7.14,0,0.08,N,2,0.0833319444675922
25.0,30000.0,RENT,9.0,VENTURE,D,9000,17.58,0,0.3,N,2,0.29999000033332224
22.0,52000.0,RENT,1.0,MEDICAL,A,5000,6.99,0,0.1,N,2,0.09615199707697929
22.0,100000.0,MORTGAGE,6.0,EDUCATION,B,3000,11.49,0,0.03,N,4,0.02999970000299997
25.0,90000.0,MORTGAGE,9.0,VENTURE,A,20000,6.54,0,0.22,N,3,0.22221975311385428
24.0,46500.0,RENT,2.0,VENTURE,C,8000,15.23,1,0.17,N,2,0.1720393109825595
25.0,145000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.17,N,3,0.17241260405100656
25.0,60000.0,RENT,3.0,PERSONAL,A,17000,6.91,0,0.28,N,2,0.2833286111898135
21.0,200000.0,MORTGAGE,5.0,EDUCATION,C,16000,14.65,0,0.08,N,2,0.07999960000199999
25.0,79000.0,MORTGAGE,0.0,PERSONAL,A,9000,6.76,0,0.11,N,4,0.11392260857457501
24.0,120000.0,MORTGAGE,1.0,EDUCATION,D,25000,13.99,0,0.21,N,4,0.2083315972366897
24.0,47000.0,RENT,8.0,VENTURE,A,7000,6.62,0,0.15,N,4,0.1489330014255016
23.0,47000.0,MORTGAGE,7.0,EDUCATION,C,13850,12.68,0,0.29,Y,2,0.2946745813918853
24.0,72000.0,RENT,8.0,MEDICAL,A,14000,7.9,0,0.19,N,2,0.19444174386466856
23.0,45000.0,MORTGAGE,4.0,VENTURE,C,8650,14.27,0,0.19,N,3,0.1922179507122064
25.0,61200.0,MORTGAGE,1.0,PERSONAL,A,5650,7.66,0,0.09,N,2,0.09231875296155291
25.0,34000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.29,N,3,0.29410899679421193
23.0,22800.0,RENT,5.0,DEBTCONSOLIDATION,A,1775,6.99,0,0.08,N,2,0.07784746283057761
23.0,28000.0,RENT,0.0,MEDICAL,A,6000,9.63,0,0.21,N,4,0.21427806149780365
24.0,45000.0,RENT,0.0,EDUCATION,D,4000,15.99,1,0.09,Y,3,0.08888691362414168
24.0,44000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.57,Y,3,0.5681689052521534
21.0,40800.0,RENT,3.0,MEDICAL,D,12000,15.21,1,0.29,N,2,0.29411043846964535
26.0,75000.0,MORTGAGE,4.0,EDUCATION,A,12000,6.92,0,0.16,N,4,0.15999786669511074
23.0,33195.0,RENT,5.0,MEDICAL,B,1800,11.99,0,0.05,N,3,0.054223400409687914
26.0,90000.0,RENT,0.0,PERSONAL,B,5525,11.36,0,0.06,N,4,0.061388206797702245
25.0,24996.0,RENT,3.0,DEBTCONSOLIDATION,C,7500,12.98,0,0.3,N,2,0.30003600432051847
23.0,21000.0,OWN,4.0,VENTURE,C,3825,14.65,0,0.18,N,4,0.18213418408647208
23.0,74800.0,RENT,1.0,MEDICAL,E,20000,17.04,1,0.23,Y,3,0.26737610459753214
23.0,168600.0,RENT,3.0,MEDICAL,B,20000,11.58,0,0.12,N,4,0.1186232584622867
24.0,43000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,D,10000,16.89,1,0.23,N,4,0.2325527313318295
25.0,28128.0,RENT,2.0,VENTURE,D,7500,15.33,1,0.27,N,3,0.26662874613388315
24.0,64151.0,RENT,0.0,EDUCATION,B,5000,11.86,0,0.08,N,4,0.07793989275470757
24.0,44000.0,RENT,0.0,PERSONAL,A,2000,8.0,1,0.05,N,3,0.045453512420172267
22.0,105500.0,RENT,6.0,EDUCATION,B,6000,11.99,0,0.06,N,4,0.056871498848352145
23.0,90096.0,MORTGAGE,0.0,EDUCATION,C,10150,11.97,0,0.11,N,3,0.11265635925724497
25.0,230000.0,RENT,2.0,PERSONAL,C,24250,13.85,0,0.08,N,4,0.07924810703232996
23.0,49000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,D,5000,15.21,1,0.1,Y,3,0.10203873390338973
26.0,53000.0,RENT,4.0,VENTURE,B,6800,9.91,0,0.13,N,3,0.12829946604781042
25.0,49200.0,MORTGAGE,2.0,EDUCATION,B,6000,10.0,0,0.12,N,4,0.12194874087925042
23.0,38000.0,MORTGAGE,5.0,MEDICAL,A,5400,7.9,0,0.14,N,4,0.14210152364411463
22.0,54000.0,RENT,5.0,HOMEIMPROVEMENT,D,3200,16.49,1,0.06,N,2,0.059258161885891
23.0,75000.0,RENT,1.0,MEDICAL,A,6000,6.03,0,0.08,N,3,0.07999893334755537
26.0,120000.0,RENT,10.0,DEBTCONSOLIDATION,B,6000,9.88,0,0.05,N,4,0.04999958333680553
23.0,100000.0,MORTGAGE,0.0,EDUCATION,A,11000,8.49,0,0.11,N,3,0.10999890001099989
23.0,106000.0,MORTGAGE,7.0,EDUCATION,A,10000,7.14,0,0.09,N,3,0.09433873265346554
24.0,57000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,2400,12.69,0,0.04,N,4,0.04210452448202663
24.0,33321.0,OWN,4.0,VENTURE,C,12250,13.11,0,0.37,Y,4,0.3676249924974491
21.0,28800.0,RENT,5.0,DEBTCONSOLIDATION,B,8000,9.88,0,0.28,N,2,0.27776813305093573
23.0,74000.0,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,2,0.3378332725233443
25.0,54000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5100,9.62,0,0.09,N,4,0.09444269550563879
25.0,59000.0,OWN,6.0,MEDICAL,A,5000,6.17,0,0.08,N,2,0.0847443263673497
24.0,40000.0,OWN,7.0,VENTURE,C,2000,12.53,0,0.05,N,4,0.04999875003124922
23.0,75000.0,MORTGAGE,7.0,VENTURE,A,10200,6.03,0,0.14,N,3,0.13599818669084413
25.0,40000.0,RENT,1.0,VENTURE,B,6500,11.89,0,0.16,N,3,0.16249593760155995
26.0,53000.0,OWN,2.0,VENTURE,B,2500,9.91,0,0.05,N,2,0.04716892134110677
22.0,24000.0,RENT,3.0,PERSONAL,C,1000,12.84,0,0.04,Y,3,0.041664930627890506
23.0,30000.0,RENT,3.0,EDUCATION,B,6000,11.71,0,0.2,N,3,0.19999333355554816
25.0,49000.0,RENT,1.0,PERSONAL,D,12000,13.49,1,0.24,N,4,0.24489296136813535
